Event Name;Event Type;Event Date;Affected Countries;Location;Country Coordinates(Lat);Country Coordinates(Long);Event Description
Hergen;Windstorm;2011-12-12 18:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Bawbag;Windstorm;2011-12-13 00:00:00;United Kingdom,Sweden,Denmark,Norway;N/A;54.75844,62,56,62;-2.69531,15,10,10;"The system that would become Friedhelm formed over the Labrador Sea on 5 December 2011 with a central pressure of 997 mb (29.4 inHg). As the system moved into the North Atlantic Ocean, it was named Friedhelm by the Free University of Berlin. On 8 December at midnight, Friedhelm was located west of the British Isles with a central pressure of 977 mb (28.9 inHg). By the next day, 9 December, the large system was located over the North Sea with a deep central pressure of 956 mb (28.2 inHg). Friedhelm then weakened as it moved over Scandinavia.
In preparation for the storm, the Met Office issued a red wind warning for the Scottish Central Belt. Most schools in Scotland were closed by lunchtime. The Forth, Tay, Erskine and Skye Bridges were all closed due to strong winds.  The summit of CairnGorm recorded a gust up to 165 mph (266 km/h), also recording sustained winds up to 105 mph (169 km/h). As the storm moved into Scandinavia, the Swedish Meteorological Institute issued a Class 2 warning.
The storm was named 
Friedhelm on 7 December by the Free University of Berlin and was named Bawbag in Scotland, which, became the most common name.
"
Hergen;Windstorm;2011-12-13 00:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Bawbag;Windstorm;2011-12-13 06:00:00;United Kingdom,Sweden,Denmark,Norway;N/A;54.75844,62,56,62;-2.69531,15,10,10;"The system that would become Friedhelm formed over the Labrador Sea on 5 December 2011 with a central pressure of 997 mb (29.4 inHg). As the system moved into the North Atlantic Ocean, it was named Friedhelm by the Free University of Berlin. On 8 December at midnight, Friedhelm was located west of the British Isles with a central pressure of 977 mb (28.9 inHg). By the next day, 9 December, the large system was located over the North Sea with a deep central pressure of 956 mb (28.2 inHg). Friedhelm then weakened as it moved over Scandinavia.
In preparation for the storm, the Met Office issued a red wind warning for the Scottish Central Belt. Most schools in Scotland were closed by lunchtime. The Forth, Tay, Erskine and Skye Bridges were all closed due to strong winds.  The summit of CairnGorm recorded a gust up to 165 mph (266 km/h), also recording sustained winds up to 105 mph (169 km/h). As the storm moved into Scandinavia, the Swedish Meteorological Institute issued a Class 2 warning.
The storm was named 
Friedhelm on 7 December by the Free University of Berlin and was named Bawbag in Scotland, which, became the most common name.
"
Hergen;Windstorm;2011-12-13 06:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Bawbag;Windstorm;2011-12-13 12:00:00;United Kingdom,Sweden,Denmark,Norway;N/A;54.75844,62,56,62;-2.69531,15,10,10;"The system that would become Friedhelm formed over the Labrador Sea on 5 December 2011 with a central pressure of 997 mb (29.4 inHg). As the system moved into the North Atlantic Ocean, it was named Friedhelm by the Free University of Berlin. On 8 December at midnight, Friedhelm was located west of the British Isles with a central pressure of 977 mb (28.9 inHg). By the next day, 9 December, the large system was located over the North Sea with a deep central pressure of 956 mb (28.2 inHg). Friedhelm then weakened as it moved over Scandinavia.
In preparation for the storm, the Met Office issued a red wind warning for the Scottish Central Belt. Most schools in Scotland were closed by lunchtime. The Forth, Tay, Erskine and Skye Bridges were all closed due to strong winds.  The summit of CairnGorm recorded a gust up to 165 mph (266 km/h), also recording sustained winds up to 105 mph (169 km/h). As the storm moved into Scandinavia, the Swedish Meteorological Institute issued a Class 2 warning.
The storm was named 
Friedhelm on 7 December by the Free University of Berlin and was named Bawbag in Scotland, which, became the most common name.
"
Hergen;Windstorm;2011-12-13 12:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Bawbag;Windstorm;2011-12-13 18:00:00;United Kingdom,Sweden,Denmark,Norway;N/A;54.75844,62,56,62;-2.69531,15,10,10;"The system that would become Friedhelm formed over the Labrador Sea on 5 December 2011 with a central pressure of 997 mb (29.4 inHg). As the system moved into the North Atlantic Ocean, it was named Friedhelm by the Free University of Berlin. On 8 December at midnight, Friedhelm was located west of the British Isles with a central pressure of 977 mb (28.9 inHg). By the next day, 9 December, the large system was located over the North Sea with a deep central pressure of 956 mb (28.2 inHg). Friedhelm then weakened as it moved over Scandinavia.
In preparation for the storm, the Met Office issued a red wind warning for the Scottish Central Belt. Most schools in Scotland were closed by lunchtime. The Forth, Tay, Erskine and Skye Bridges were all closed due to strong winds.  The summit of CairnGorm recorded a gust up to 165 mph (266 km/h), also recording sustained winds up to 105 mph (169 km/h). As the storm moved into Scandinavia, the Swedish Meteorological Institute issued a Class 2 warning.
The storm was named 
Friedhelm on 7 December by the Free University of Berlin and was named Bawbag in Scotland, which, became the most common name.
"
Hergen;Windstorm;2011-12-13 18:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Hergen;Windstorm;2011-12-14 00:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Hergen;Windstorm;2011-12-14 06:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Hergen;Windstorm;2011-12-14 12:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Hergen;Windstorm;2011-12-14 18:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Hergen;Windstorm;2011-12-15 00:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-15 00:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-15 06:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-15 06:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-15 12:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-15 12:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-15 18:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-15 18:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-16 00:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-16 00:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-16 06:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-16 06:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-16 12:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-16 12:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-16 18:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-16 18:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-17 00:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-17 00:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-17 06:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-17 06:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-17 12:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-17 12:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-17 18:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-17 18:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-18 00:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-18 00:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-18 06:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
Joachim;Windstorm;2011-12-18 06:00:00;United Kingdom,Spain,France,Belgium,Netherlands,Switzerland,Germany,Czech Republic,Poland;N/A;54.75844,40,46,50.75,52.25,47.00016,51.5,49.75,52;-2.69531,-4,2,4.5,5.75,8.01427,10.5,15,20;"A low-pressure area formed north of Puerto Rico on 13 December and rapidly moved towards Europe. The storm caused power outages and travel disruption in France, Germany, and Switzerland.
"
Hergen;Windstorm;2011-12-18 12:00:00;United Kingdom,Ireland,Norway;N/A;54.75844,53,62;-2.69531,-8,10;"On 11 December 2012, an area of low pressure emerged over the northwestern Atlantic Ocean near Newfoundland. By the next day, Hergen intensified rapidly as it sped across the Atlantic, deepening to 980 mb (29 inHg). Bombing occurred within the center of the storm and it attained peak intensity on 13 December with a central pressure of 945 mb (27.9 inHg), equivalent to a category 4 hurricane. Hergen was so strong that it had absorbed the circulation of another low named 'Gunther'. By this time, the Cairn Gorm weather station had recorded a 111 mph (179 km/h) wind gust. As Hergen moved northeastwards, it began to weaken while located over the Shetland Isles on 14 December. The storm remained stationary until 16 December offshore the west coast of Norway. The vortex continued to weaken until it dissipated on 20 December.
"
