Event Name;Event Type;Event Date;Affected Countries;Location;Country Coordinates(Lat);Country Coordinates(Long);Event Description
Tilo;Windstorm;2007-11-11 00:00:00;Belgium,Denmark,Germany,Netherlands,Norway,United Kingdom;N/A;50.75,56,51.5,52.25,62,54.75844;4.5,10,10.5,5.75,10,-2.69531;"A strong European windstorm struck Northern Scotland. All schools in Orkney were closed and hundreds of homes lost power. Gusts as high as 90 mph (140 km/h) were reported, along with early snow for the Scottish highlands. The Northlink ferry company cancelled sailings between Lerwick and Aberdeen. There were also reports of trees and roofs being blown down, such as in Grampian. The combination of Northwesterly winds exceeding 60 mph (97 km/h), low pressure and high spring tides led authorities to expect severe flooding in the east of England, to close the Thames Barrier. Many said that these conditions mirrored the North Sea Flood of 1953. In the Netherlands, the Eastern Scheldt storm surge barrier and the gigantic Maeslantkering (sealing off the Rotterdam harbor) were closed. For the first time since 1976, the entire coastline was put on alert and under round-the-clock surveillance. The tidal surge traveling down the North Sea turned out to be too weak to cause any significant problems to the strong Dutch coastal defenses.
"
Paula;Windstorm;2008-01-24 00:00:00;Austria,Germany,Denmark,Norway,Poland,Sweden;N/A;47.33333,51.5,56,62,52,62;13.33333,10.5,10,10,20,15;"A strong European windstorm, Paula hit Poland, Germany, Austria, Denmark, Norway and Sweden. At least one person died in Poland.  The gusts reached 165 km/h (103 mph) in the Eastern Alps, 155 km/h (96 mph) in Poland, 150 km/h (93 mph) in Norway and 140 km/h (87 mph) in Germany.
"
Paula;Windstorm;2008-01-25 00:00:00;Austria,Germany,Denmark,Norway,Poland,Sweden;N/A;47.33333,51.5,56,62,52,62;13.33333,10.5,10,10,20,15;"A strong European windstorm, Paula hit Poland, Germany, Austria, Denmark, Norway and Sweden. At least one person died in Poland.  The gusts reached 165 km/h (103 mph) in the Eastern Alps, 155 km/h (96 mph) in Poland, 150 km/h (93 mph) in Norway and 140 km/h (87 mph) in Germany.
"
Paula;Windstorm;2008-01-26 00:00:00;Austria,Germany,Denmark,Norway,Poland,Sweden;N/A;47.33333,51.5,56,62,52,62;13.33333,10.5,10,10,20,15;"A strong European windstorm, Paula hit Poland, Germany, Austria, Denmark, Norway and Sweden. At least one person died in Poland.  The gusts reached 165 km/h (103 mph) in the Eastern Alps, 155 km/h (96 mph) in Poland, 150 km/h (93 mph) in Norway and 140 km/h (87 mph) in Germany.
"
Paula;Windstorm;2008-01-27 00:00:00;Austria,Germany,Denmark,Norway,Poland,Sweden;N/A;47.33333,51.5,56,62,52,62;13.33333,10.5,10,10,20,15;"A strong European windstorm, Paula hit Poland, Germany, Austria, Denmark, Norway and Sweden. At least one person died in Poland.  The gusts reached 165 km/h (103 mph) in the Eastern Alps, 155 km/h (96 mph) in Poland, 150 km/h (93 mph) in Norway and 140 km/h (87 mph) in Germany.
"
Emma;Windstorm;2008-02-28 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-02-29 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-03-01 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-03-02 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-03-03 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-03-04 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-03-05 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-03-06 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Emma;Windstorm;2008-03-07 00:00:00;Austria,Belgium,Czech Republic,Germany,Netherlands,Poland,Switzerland;N/A;47.33333,50.75,49.75,51.5,52.25,52,47.00016;13.33333,4.5,15,10.5,5.75,20,8.01427;"A strong European windstorm, Emma hit Germany, Austria, Czech Republic and Poland. At least 12 people died. The gusts reached 190 km/h (120 mph) in Eastern Alps, 170 km/h (110 mph) in Poland and 140 km/h (87 mph) in Germany and Czech Republic. The results were catastrophic.
"
Klaus;Windstorm;2009-01-23 00:00:00;Andorra,France,Germany,Italy,Spain,Switzerland;N/A;42.55,46,51.5,42.83333,40,47.00016;1.58333,2,10.5,12.83333,-4,8.01427;"A European windstorm that hit southern France and northern Spain, said to be the most damaging in the area since that of December 1999. The storm caused widespread damage across the countries, especially in northern Spain. Twelve fatalities have been reported as of 24 January, as well as extensive disruptions of public transport. Many homes lost power, including over a million in southwestern France. The gusts reached 206 km/h (128 mph). Wildfires were also in Catalonia and Benidorm.
"
Klaus;Windstorm;2009-01-24 00:00:00;Andorra,France,Germany,Italy,Spain,Switzerland;N/A;42.55,46,51.5,42.83333,40,47.00016;1.58333,2,10.5,12.83333,-4,8.01427;"A European windstorm that hit southern France and northern Spain, said to be the most damaging in the area since that of December 1999. The storm caused widespread damage across the countries, especially in northern Spain. Twelve fatalities have been reported as of 24 January, as well as extensive disruptions of public transport. Many homes lost power, including over a million in southwestern France. The gusts reached 206 km/h (128 mph). Wildfires were also in Catalonia and Benidorm.
"
Klaus;Windstorm;2009-01-25 00:00:00;Andorra,France,Germany,Italy,Spain,Switzerland;N/A;42.55,46,51.5,42.83333,40,47.00016;1.58333,2,10.5,12.83333,-4,8.01427;"A European windstorm that hit southern France and northern Spain, said to be the most damaging in the area since that of December 1999. The storm caused widespread damage across the countries, especially in northern Spain. Twelve fatalities have been reported as of 24 January, as well as extensive disruptions of public transport. Many homes lost power, including over a million in southwestern France. The gusts reached 206 km/h (128 mph). Wildfires were also in Catalonia and Benidorm.
"
Klaus;Windstorm;2009-01-26 00:00:00;Andorra,France,Germany,Italy,Spain,Switzerland;N/A;42.55,46,51.5,42.83333,40,47.00016;1.58333,2,10.5,12.83333,-4,8.01427;"A European windstorm that hit southern France and northern Spain, said to be the most damaging in the area since that of December 1999. The storm caused widespread damage across the countries, especially in northern Spain. Twelve fatalities have been reported as of 24 January, as well as extensive disruptions of public transport. Many homes lost power, including over a million in southwestern France. The gusts reached 206 km/h (128 mph). Wildfires were also in Catalonia and Benidorm.
"
Klaus;Windstorm;2009-01-27 00:00:00;Andorra,France,Germany,Italy,Spain,Switzerland;N/A;42.55,46,51.5,42.83333,40,47.00016;1.58333,2,10.5,12.83333,-4,8.01427;"A European windstorm that hit southern France and northern Spain, said to be the most damaging in the area since that of December 1999. The storm caused widespread damage across the countries, especially in northern Spain. Twelve fatalities have been reported as of 24 January, as well as extensive disruptions of public transport. Many homes lost power, including over a million in southwestern France. The gusts reached 206 km/h (128 mph). Wildfires were also in Catalonia and Benidorm.
"
Quinten;Windstorm;2009-02-08 00:00:00;Germany,France,Belgium,Netherlands,Luxembourg,Switzerland;N/A;51.5,46,50.75,52.25,49.75,47.00016;10.5,2,4.5,5.75,6.16667,8.01427;"Severe windstorm across France, the Benelux and Germany in early February. Highest winds were recorded at the Feldberg-Mountain (Black Forest), Germany. Here the gusts reached 166 km/h (103 mph).
"
Quinten;Windstorm;2009-02-09 00:00:00;Germany,France,Belgium,Netherlands,Luxembourg,Switzerland;N/A;51.5,46,50.75,52.25,49.75,47.00016;10.5,2,4.5,5.75,6.16667,8.01427;"Severe windstorm across France, the Benelux and Germany in early February. Highest winds were recorded at the Feldberg-Mountain (Black Forest), Germany. Here the gusts reached 166 km/h (103 mph).
"
Quinten;Windstorm;2009-02-10 00:00:00;Germany,France,Belgium,Netherlands,Luxembourg,Switzerland;N/A;51.5,46,50.75,52.25,49.75,47.00016;10.5,2,4.5,5.75,6.16667,8.01427;"Severe windstorm across France, the Benelux and Germany in early February. Highest winds were recorded at the Feldberg-Mountain (Black Forest), Germany. Here the gusts reached 166 km/h (103 mph).
"
Quinten;Windstorm;2009-02-11 00:00:00;Germany,France,Belgium,Netherlands,Luxembourg,Switzerland;N/A;51.5,46,50.75,52.25,49.75,47.00016;10.5,2,4.5,5.75,6.16667,8.01427;"Severe windstorm across France, the Benelux and Germany in early February. Highest winds were recorded at the Feldberg-Mountain (Black Forest), Germany. Here the gusts reached 166 km/h (103 mph).
"
Quinten;Windstorm;2009-02-12 00:00:00;Germany,France,Belgium,Netherlands,Luxembourg,Switzerland;N/A;51.5,46,50.75,52.25,49.75,47.00016;10.5,2,4.5,5.75,6.16667,8.01427;"Severe windstorm across France, the Benelux and Germany in early February. Highest winds were recorded at the Feldberg-Mountain (Black Forest), Germany. Here the gusts reached 166 km/h (103 mph).
"
Quinten;Windstorm;2009-02-13 00:00:00;Germany,France,Belgium,Netherlands,Luxembourg,Switzerland;N/A;51.5,46,50.75,52.25,49.75,47.00016;10.5,2,4.5,5.75,6.16667,8.01427;"Severe windstorm across France, the Benelux and Germany in early February. Highest winds were recorded at the Feldberg-Mountain (Black Forest), Germany. Here the gusts reached 166 km/h (103 mph).
"
